Date,Max EU price,Min EU price,Austria,Belgium,Bulgaria,Croatia,Czechia,Denmark,Estonia,Finland,France,Germany,Greece,Hungary,Ireland,Italy,Latvia,Lithuania,Luxembourg,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,Grain,popup_date
2024-02-10,112.52,9.81,71.74,72.63,71.67,71.68,71.75,66.32,91.14,112.52,71.84,71.81,71.67,71.67,103.5,81.59,90.37,90.37,71.81,74.46,70.24,62.4,82.77,9.81,71.67,67.71,71.68,71.66,9.81,65.83,70.71,Daily (1 year),10 Feb 24 (Sat)
2024-02-10,112.52,9.81,71.74,72.63,71.67,71.68,71.75,66.32,91.14,112.52,71.84,71.81,71.67,71.67,103.5,81.59,90.37,90.37,71.81,74.46,70.24,62.4,82.77,9.81,71.67,67.71,71.68,71.66,9.81,65.83,70.71,Daily (3 months),10 Feb 24 (Sat)
2024-02-11,84.63,43.65,61.81,63.18,50.31,60.53,62.29,60.97,70.0,64.39,57.64,62.33,50.31,62.5,84.63,68.89,70.0,70.0,62.33,66.96,59.69,60.71,68.52,43.65,50.31,53.35,62.35,61.31,45.01,59.4,64.96,Daily (1 year),11 Feb 24 (Sun)
2024-02-11,84.63,43.65,61.81,63.18,50.31,60.53,62.29,60.97,70.0,64.39,57.64,62.33,50.31,62.5,84.63,68.89,70.0,70.0,62.33,66.96,59.69,60.71,68.52,43.65,50.31,53.35,62.35,61.31,45.01,59.4,64.96,Daily (3 months),11 Feb 24 (Sun)
2024-02-12,94.13,46.46,75.62,74.13,75.26,74.52,75.73,74.68,83.25,73.46,73.6,74.93,76.06,76.49,77.96,94.13,83.25,83.25,74.93,74.77,63.63,65.34,87.0,46.46,73.51,66.84,76.88,76.03,46.46,69.86,77.63,Daily (1 year),12 Feb 24 (Mon)
2024-02-12,94.13,46.46,75.62,74.13,75.26,74.52,75.73,74.68,83.25,73.46,73.6,74.93,76.06,76.49,77.96,94.13,83.25,83.25,74.93,74.77,63.63,65.34,87.0,46.46,73.51,66.84,76.88,76.03,46.46,69.86,77.63,Daily (3 months),12 Feb 24 (Mon)
2024-02-13,104.57,46.91,73.88,71.17,75.21,74.77,73.68,71.22,104.57,46.91,70.68,71.9,80.59,75.74,78.42,88.4,104.57,104.57,71.9,71.76,77.2,61.27,92.66,62.19,75.21,76.55,76.48,74.42,63.0,64.48,77.34,Daily (1 year),13 Feb 24 (Tue)
2024-02-13,104.57,46.91,73.88,71.17,75.21,74.77,73.68,71.22,104.57,46.91,70.68,71.9,80.59,75.74,78.42,88.4,104.57,104.57,71.9,71.76,77.2,61.27,92.66,62.19,75.21,76.55,76.48,74.42,63.0,64.48,77.34,Daily (3 months),13 Feb 24 (Tue)
2024-02-14,93.93,44.54,70.1,66.34,71.26,71.33,70.44,68.21,91.01,44.54,65.05,68.21,67.84,72.92,87.04,86.28,91.01,91.01,68.21,67.86,67.13,58.58,93.93,58.28,71.25,71.43,73.87,71.09,59.15,60.0,70.61,Daily (1 year),14 Feb 24 (Wed)
2024-02-14,93.93,44.54,70.1,66.34,71.26,71.33,70.44,68.21,91.01,44.54,65.05,68.21,67.84,72.92,87.04,86.28,91.01,91.01,68.21,67.86,67.13,58.58,93.93,58.28,71.25,71.43,73.87,71.09,59.15,60.0,70.61,Daily (3 months),14 Feb 24 (Wed)
2024-02-15,110.04,51.17,71.05,62.1,55.52,69.63,72.12,69.89,85.13,61.86,56.5,70.09,55.52,74.92,110.04,92.12,85.13,85.13,70.09,68.4,68.61,62.26,85.46,51.17,55.52,73.17,75.98,70.62,51.27,64.46,71.43,Daily (1 year),15 Feb 24 (Thu)
2024-02-15,110.04,51.17,71.05,62.1,55.52,69.63,72.12,69.89,85.13,61.86,56.5,70.09,55.52,74.92,110.04,92.12,85.13,85.13,70.09,68.4,68.61,62.26,85.46,51.17,55.52,73.17,75.98,70.62,51.27,64.46,71.43,Daily (3 months),15 Feb 24 (Thu)
2024-02-16,91.04,31.64,62.28,61.98,65.39,63.11,62.4,48.56,54.44,31.64,61.09,61.29,65.68,63.25,91.04,90.24,54.44,54.44,61.29,64.74,65.59,49.03,74.4,54.03,65.39,64.53,62.42,62.74,54.04,32.61,65.52,Daily (1 year),16 Feb 24 (Fri)
2024-02-16,91.04,31.64,62.28,61.98,65.39,63.11,62.4,48.56,54.44,31.64,61.09,61.29,65.68,63.25,91.04,90.24,54.44,54.44,61.29,64.74,65.59,49.03,74.4,54.03,65.39,64.53,62.42,62.74,54.04,32.61,65.52,Daily (3 months),16 Feb 24 (Fri)
2024-02-17,87.24,18.93,66.52,64.92,63.36,66.88,66.7,58.34,55.67,18.93,62.1,66.86,63.36,68.2,79.77,87.24,55.67,55.67,66.86,70.79,69.57,50.69,70.57,49.24,62.57,70.34,66.16,66.87,49.24,22.67,67.49,Daily (1 year),17 Feb 24 (Sat)
2024-02-17,87.24,18.93,66.52,64.92,63.36,66.88,66.7,58.34,55.67,18.93,62.1,66.86,63.36,68.2,79.77,87.24,55.67,55.67,66.86,70.79,69.57,50.69,70.57,49.24,62.57,70.34,66.16,66.87,49.24,22.67,67.49,Daily (3 months),17 Feb 24 (Sat)
2024-02-18,83.54,39.4,51.85,49.55,55.06,51.75,52.31,49.69,58.18,39.4,46.74,52.42,65.5,52.02,75.65,83.54,58.18,58.18,52.42,55.11,59.77,48.39,66.95,46.37,51.97,57.05,52.12,51.69,46.37,40.6,55.85,Daily (1 year),18 Feb 24 (Sun)
2024-02-18,83.54,39.4,51.85,49.55,55.06,51.75,52.31,49.69,58.18,39.4,46.74,52.42,65.5,52.02,75.65,83.54,58.18,58.18,52.42,55.11,59.77,48.39,66.95,46.37,51.97,57.05,52.12,51.69,46.37,40.6,55.85,Daily (3 months),18 Feb 24 (Sun)
2024-02-19,90.34,45.54,67.33,64.19,73.67,69.01,67.6,64.25,73.32,64.53,61.86,65.87,81.73,69.1,80.78,90.34,73.32,73.32,65.87,66.0,66.43,61.14,75.53,45.54,73.64,71.04,69.13,68.2,45.54,62.69,65.76,Daily (1 year),19 Feb 24 (Mon)
2024-02-19,90.34,45.54,67.33,64.19,73.67,69.01,67.6,64.25,73.32,64.53,61.86,65.87,81.73,69.1,80.78,90.34,73.32,73.32,65.87,66.0,66.43,61.14,75.53,45.54,73.64,71.04,69.13,68.2,45.54,62.69,65.76,Daily (3 months),19 Feb 24 (Mon)
2024-02-20,84.33,52.99,65.25,63.04,80.22,68.75,65.9,58.8,76.25,67.09,62.12,62.91,81.75,66.74,79.16,84.33,76.25,76.25,62.91,61.89,82.72,55.37,74.62,52.99,80.22,67.87,65.7,67.08,53.24,54.79,66.53,Daily (1 year),20 Feb 24 (Tue)
2024-02-20,84.33,52.99,65.25,63.04,80.22,68.75,65.9,58.8,76.25,67.09,62.12,62.91,81.75,66.74,79.16,84.33,76.25,76.25,62.91,61.89,82.72,55.37,74.62,52.99,80.22,67.87,65.7,67.08,53.24,54.79,66.53,Daily (3 months),20 Feb 24 (Tue)
2024-02-21,83.59,43.68,60.42,55.18,81.04,65.45,60.9,49.69,68.89,46.58,54.22,56.72,81.95,64.05,59.19,83.59,68.89,68.89,56.72,56.35,73.13,47.05,78.54,43.68,81.04,65.74,60.77,63.02,44.04,46.91,62.42,Daily (1 year),21 Feb 24 (Wed)
2024-02-21,83.59,43.68,60.42,55.18,81.04,65.45,60.9,49.69,68.89,46.58,54.22,56.72,81.95,64.05,59.19,83.59,68.89,68.89,56.72,56.35,73.13,47.05,78.54,43.68,81.04,65.74,60.77,63.02,44.04,46.91,62.42,Daily (3 months),21 Feb 24 (Wed)
2024-02-22,89.52,10.16,52.54,44.66,69.0,56.47,56.26,47.84,61.8,37.2,39.75,50.03,75.14,56.5,73.18,89.52,61.8,61.8,50.03,52.41,63.89,44.55,71.66,10.16,67.4,57.53,54.02,54.78,10.16,35.85,62.01,Daily (1 year),22 Feb 24 (Thu)
2024-02-22,89.52,10.16,52.54,44.66,69.0,56.47,56.26,47.84,61.8,37.2,39.75,50.03,75.14,56.5,73.18,89.52,61.8,61.8,50.03,52.41,63.89,44.55,71.66,10.16,67.4,57.53,54.02,54.78,10.16,35.85,62.01,Daily (3 months),22 Feb 24 (Thu)
2024-02-23,78.91,3.34,55.52,47.02,59.41,58.58,65.68,31.63,58.73,3.34,48.01,46.12,62.91,60.38,72.85,78.91,58.73,58.73,46.12,46.36,55.12,37.79,63.13,6.63,59.98,55.49,61.05,58.25,6.63,3.34,62.05,Daily (1 year),23 Feb 24 (Fri)
2024-02-23,78.91,3.34,55.52,47.02,59.41,58.58,65.68,31.63,58.73,3.34,48.01,46.12,62.91,60.38,72.85,78.91,58.73,58.73,46.12,46.36,55.12,37.79,63.13,6.63,59.98,55.49,61.05,58.25,6.63,3.34,62.05,Daily (3 months),23 Feb 24 (Fri)
2024-02-24,105.22,6.81,56.7,57.17,55.41,56.52,56.79,56.78,55.96,26.17,56.15,56.79,59.1,56.81,105.22,74.84,55.96,55.96,56.79,57.72,59.19,44.02,67.6,6.81,55.41,57.67,56.8,56.63,6.81,31.08,60.8,Daily (1 year),24 Feb 24 (Sat)
2024-02-24,105.22,6.81,56.7,57.17,55.41,56.52,56.79,56.78,55.96,26.17,56.15,56.79,59.1,56.81,105.22,74.84,55.96,55.96,56.79,57.72,59.19,44.02,67.6,6.81,55.41,57.67,56.8,56.63,6.81,31.08,60.8,Daily (3 months),24 Feb 24 (Sat)
2024-02-25,74.81,3.01,60.68,61.1,60.86,60.76,61.02,61.15,60.15,31.36,58.8,61.15,62.22,60.89,74.81,71.68,60.15,60.15,61.15,62.42,57.68,48.91,64.61,3.01,60.86,53.4,60.94,60.72,3.01,38.91,58.42,Daily (1 year),25 Feb 24 (Sun)
2024-02-25,74.81,3.01,60.68,61.1,60.86,60.76,61.02,61.15,60.15,31.36,58.8,61.15,62.22,60.89,74.81,71.68,60.15,60.15,61.15,62.42,57.68,48.91,64.61,3.01,60.86,53.4,60.94,60.72,3.01,38.91,58.42,Daily (3 months),25 Feb 24 (Sun)
2024-02-26,98.45,3.79,66.58,65.95,67.13,66.86,66.63,66.26,75.86,49.34,65.83,66.26,69.62,67.1,98.45,81.68,75.86,75.86,66.26,66.17,67.46,56.28,87.56,3.79,67.13,66.92,67.29,66.77,3.79,56.22,68.5,Daily (1 year),26 Feb 24 (Mon)
2024-02-26,98.45,3.79,66.58,65.95,67.13,66.86,66.63,66.26,75.86,49.34,65.83,66.26,69.62,67.1,98.45,81.68,75.86,75.86,66.26,66.17,67.46,56.28,87.56,3.79,67.13,66.92,67.29,66.77,3.79,56.22,68.5,Daily (3 months),26 Feb 24 (Mon)
2024-02-27,99.86,3.68,73.49,70.3,73.8,74.09,74.29,73.95,81.16,60.34,68.65,73.95,74.1,74.78,99.86,84.54,81.16,81.16,73.95,71.63,74.95,51.8,85.67,3.68,74.75,72.52,75.12,73.91,3.68,53.55,75.87,Daily (1 year),27 Feb 24 (Tue)
2024-02-27,99.86,3.68,73.49,70.3,73.8,74.09,74.29,73.95,81.16,60.34,68.65,73.95,74.1,74.78,99.86,84.54,81.16,81.16,73.95,71.63,74.95,51.8,85.67,3.68,74.75,72.52,75.12,73.91,3.68,53.55,75.87,Daily (3 months),27 Feb 24 (Tue)
2024-02-28,84.92,9.82,73.38,68.33,76.46,74.9,73.84,68.84,83.52,21.37,66.71,71.6,77.41,76.44,71.24,84.48,83.52,83.52,71.6,69.6,71.84,42.88,84.92,9.82,76.52,68.7,77.5,74.43,9.82,28.71,73.62,Daily (1 year),28 Feb 24 (Wed)
2024-02-28,84.92,9.82,73.38,68.33,76.46,74.9,73.84,68.84,83.52,21.37,66.71,71.6,77.41,76.44,71.24,84.48,83.52,83.52,71.6,69.6,71.84,42.88,84.92,9.82,76.52,68.7,77.5,74.43,9.82,28.71,73.62,Daily (3 months),28 Feb 24 (Wed)
2024-02-29,85.79,4.28,66.42,64.06,68.94,67.56,66.48,46.24,66.85,12.42,63.85,63.49,71.03,68.54,74.57,85.79,66.85,66.85,63.49,64.4,65.21,39.37,77.55,4.28,68.94,64.56,69.22,67.19,4.28,12.68,65.38,Daily (1 year),29 Feb 24 (Thu)
2024-02-29,85.79,4.28,66.42,64.06,68.94,67.56,66.48,46.24,66.85,12.42,63.85,63.49,71.03,68.54,74.57,85.79,66.85,66.85,63.49,64.4,65.21,39.37,77.55,4.28,68.94,64.56,69.22,67.19,4.28,12.68,65.38,Daily (3 months),29 Feb 24 (Thu)
2024-03-01,94.61,2.18,71.07,70.83,70.73,70.6,70.62,63.54,51.19,23.12,67.13,70.93,73.5,70.76,84.09,94.61,51.19,51.19,70.93,69.59,72.24,47.65,72.3,2.18,70.73,73.14,70.86,70.59,2.18,31.85,72.92,Daily (1 year),01 Mar 24 (Fri)
2024-03-01,94.61,2.18,71.07,70.83,70.73,70.6,70.62,63.54,51.19,23.12,67.13,70.93,73.5,70.76,84.09,94.61,51.19,51.19,70.93,69.59,72.24,47.65,72.3,2.18,70.73,73.14,70.86,70.59,2.18,31.85,72.92,Daily (3 months),01 Mar 24 (Fri)
2024-03-01,88.85,19.26,63.57,61.13,63.31,64.31,65.21,61.15,68.19,59.41,53.54,64.66,67.48,65.06,86.64,88.85,68.14,68.14,64.66,63.38,65.72,56.14,75.36,19.26,63.42,64.43,65.42,64.08,20.28,52.7,72.49,Monthly,Mar 24
2024-03-02,84.22,4.07,64.56,66.72,65.14,64.54,64.27,63.75,46.26,46.26,66.03,63.99,74.36,64.4,80.21,84.22,46.26,46.26,63.99,64.83,62.9,51.82,77.05,4.07,64.48,61.87,64.33,64.56,4.11,45.75,66.08,Daily (1 year),02 Mar 24 (Sat)
2024-03-02,84.22,4.07,64.56,66.72,65.14,64.54,64.27,63.75,46.26,46.26,66.03,63.99,74.36,64.4,80.21,84.22,46.26,46.26,63.99,64.83,62.9,51.82,77.05,4.07,64.48,61.87,64.33,64.56,4.11,45.75,66.08,Daily (3 months),02 Mar 24 (Sat)
2024-03-03,104.18,3.96,61.98,67.19,62.41,62.01,61.51,60.29,59.15,71.07,63.74,61.08,71.81,61.69,104.18,73.88,59.15,59.15,61.08,65.8,61.57,52.85,63.76,3.96,62.33,58.23,61.52,62.0,3.96,54.85,65.49,Daily (1 year),03 Mar 24 (Sun)
2024-03-03,104.18,3.96,61.98,67.19,62.41,62.01,61.51,60.29,59.15,71.07,63.74,61.08,71.81,61.69,104.18,73.88,59.15,59.15,61.08,65.8,61.57,52.85,63.76,3.96,62.33,58.23,61.52,62.0,3.96,54.85,65.49,Daily (3 months),03 Mar 24 (Sun)
2024-03-04,92.16,6.51,75.97,76.11,74.38,74.56,74.5,67.41,78.93,92.16,74.49,75.59,76.16,74.39,79.69,89.36,78.72,78.72,75.59,75.61,72.37,57.84,78.34,6.51,74.38,70.77,74.45,74.58,8.01,64.67,80.0,Daily (1 year),04 Mar 24 (Mon)
2024-03-04,92.16,6.51,75.97,76.11,74.38,74.56,74.5,67.41,78.93,92.16,74.49,75.59,76.16,74.39,79.69,89.36,78.72,78.72,75.59,75.61,72.37,57.84,78.34,6.51,74.38,70.77,74.45,74.58,8.01,64.67,80.0,Daily (3 months),04 Mar 24 (Mon)
2024-03-05,88.63,35.48,76.0,76.88,76.43,76.26,75.86,65.08,75.17,88.02,76.79,74.98,76.37,76.41,76.33,88.63,75.17,75.17,74.98,72.77,73.75,61.87,79.5,35.48,76.43,74.38,76.53,76.21,36.1,62.69,79.38,Daily (1 year),05 Mar 24 (Tue)
2024-03-05,88.63,35.48,76.0,76.88,76.43,76.26,75.86,65.08,75.17,88.02,76.79,74.98,76.37,76.41,76.33,88.63,75.17,75.17,74.98,72.77,73.75,61.87,79.5,35.48,76.43,74.38,76.53,76.21,36.1,62.69,79.38,Daily (3 months),05 Mar 24 (Tue)
2024-03-06,92.36,36.76,83.02,82.17,81.61,82.69,82.55,82.93,83.43,85.75,81.76,82.93,81.67,82.54,80.33,92.36,82.23,82.23,82.93,82.68,79.63,76.18,85.28,36.76,83.13,83.68,82.58,82.62,43.6,79.13,86.66,Daily (1 year),06 Mar 24 (Wed)
2024-03-06,92.36,36.76,83.02,82.17,81.61,82.69,82.55,82.93,83.43,85.75,81.76,82.93,81.67,82.54,80.33,92.36,82.23,82.23,82.93,82.68,79.63,76.18,85.28,36.76,83.13,83.68,82.58,82.62,43.6,79.13,86.66,Daily (3 months),06 Mar 24 (Wed)
2024-03-07,95.92,8.07,77.16,75.97,81.2,77.76,77.59,76.12,90.14,92.82,73.05,76.12,81.2,78.6,80.71,95.92,90.0,90.0,76.12,76.24,83.01,68.41,85.15,8.07,81.2,77.85,79.01,77.54,8.07,71.13,80.2,Daily (1 year),07 Mar 24 (Thu)
2024-03-07,95.92,8.07,77.16,75.97,81.2,77.76,77.59,76.12,90.14,92.82,73.05,76.12,81.2,78.6,80.71,95.92,90.0,90.0,76.12,76.24,83.01,68.41,85.15,8.07,81.2,77.85,79.01,77.54,8.07,71.13,80.2,Daily (3 months),07 Mar 24 (Thu)
2024-03-08,99.27,1.46,71.29,64.81,78.91,73.46,74.11,66.49,85.89,86.42,65.08,61.83,78.39,74.36,70.54,99.27,85.89,85.89,61.83,54.26,71.85,65.42,86.57,1.46,78.91,73.52,74.95,72.49,1.53,65.81,76.64,Daily (1 year),08 Mar 24 (Fri)
2024-03-08,99.27,1.46,71.29,64.81,78.91,73.46,74.11,66.49,85.89,86.42,65.08,61.83,78.39,74.36,70.54,99.27,85.89,85.89,61.83,54.26,71.85,65.42,86.57,1.46,78.91,73.52,74.95,72.49,1.53,65.81,76.64,Daily (3 months),08 Mar 24 (Fri)
2024-03-09,91.08,0.59,48.71,50.47,53.44,50.15,48.08,42.8,72.34,78.1,48.77,45.28,77.08,50.26,68.49,91.08,72.34,72.34,45.28,39.56,71.18,53.18,66.57,0.59,53.44,58.84,50.59,49.5,0.59,52.09,72.92,Daily (1 year),09 Mar 24 (Sat)
2024-03-09,91.08,0.59,48.71,50.47,53.44,50.15,48.08,42.8,72.34,78.1,48.77,45.28,77.08,50.26,68.49,91.08,72.34,72.34,45.28,39.56,71.18,53.18,66.57,0.59,53.44,58.84,50.59,49.5,0.59,52.09,72.92,Daily (3 months),09 Mar 24 (Sat)
2024-03-10,89.49,0.54,39.02,66.47,38.36,39.34,36.86,33.86,42.01,64.46,54.16,34.01,57.73,38.22,89.49,77.22,42.01,42.01,34.01,37.15,61.32,46.84,38.79,0.54,38.36,47.37,37.33,39.62,0.54,39.75,70.31,Daily (1 year),10 Mar 24 (Sun)
2024-03-10,89.49,0.54,39.02,66.47,38.36,39.34,36.86,33.86,42.01,64.46,54.16,34.01,57.73,38.22,89.49,77.22,42.01,42.01,34.01,37.15,61.32,46.84,38.79,0.54,38.36,47.37,37.33,39.62,0.54,39.75,70.31,Daily (3 months),10 Mar 24 (Sun)
2024-03-11,140.99,16.09,72.5,74.08,68.24,71.68,72.56,60.45,64.53,67.42,72.65,72.52,71.25,72.45,140.99,95.78,64.53,64.53,72.52,76.61,64.95,60.53,71.03,16.09,67.93,65.02,72.33,72.66,16.09,58.35,84.32,Daily (1 year),11 Mar 24 (Mon)
2024-03-11,140.99,16.09,72.5,74.08,68.24,71.68,72.56,60.45,64.53,67.42,72.65,72.52,71.25,72.45,140.99,95.78,64.53,64.53,72.52,76.61,64.95,60.53,71.03,16.09,67.93,65.02,72.33,72.66,16.09,58.35,84.32,Daily (3 months),11 Mar 24 (Mon)
2024-03-12,87.65,36.16,83.45,77.54,68.67,82.53,85.48,86.23,85.34,74.59,71.75,86.25,68.61,85.31,76.27,87.65,85.34,85.34,86.25,76.38,80.04,74.57,87.24,36.16,68.67,81.69,85.28,83.26,43.12,76.42,83.27,Daily (1 year),12 Mar 24 (Tue)
2024-03-12,87.65,36.16,83.45,77.54,68.67,82.53,85.48,86.23,85.34,74.59,71.75,86.25,68.61,85.31,76.27,87.65,85.34,85.34,86.25,76.38,80.04,74.57,87.24,36.16,68.67,81.69,85.28,83.26,43.12,76.42,83.27,Daily (3 months),12 Mar 24 (Tue)
2024-03-13,92.79,36.53,73.4,66.53,77.1,75.56,75.04,65.16,92.79,68.08,61.98,72.43,77.7,77.13,84.95,91.68,92.79,92.79,72.43,68.12,75.57,57.73,86.79,36.53,77.1,74.29,77.93,75.07,41.62,55.88,74.68,Daily (1 year),13 Mar 24 (Wed)
2024-03-13,92.79,36.53,73.4,66.53,77.1,75.56,75.04,65.16,92.79,68.08,61.98,72.43,77.7,77.13,84.95,91.68,92.79,92.79,72.43,68.12,75.57,57.73,86.79,36.53,77.1,74.29,77.93,75.07,41.62,55.88,74.68,Daily (3 months),13 Mar 24 (Wed)
2024-03-14,95.53,20.04,69.6,58.74,72.52,70.86,69.51,53.75,62.33,20.04,58.04,66.44,75.73,71.75,75.29,95.53,62.33,62.33,66.44,61.68,72.79,44.22,82.8,32.71,72.26,72.53,72.09,70.6,35.89,22.54,75.12,Daily (1 year),14 Mar 24 (Thu)
2024-03-14,95.53,20.04,69.6,58.74,72.52,70.86,69.51,53.75,62.33,20.04,58.04,66.44,75.73,71.75,75.29,95.53,62.33,62.33,66.44,61.68,72.79,44.22,82.8,32.71,72.26,72.53,72.09,70.6,35.89,22.54,75.12,Daily (3 months),14 Mar 24 (Thu)
2024-03-15,95.02,34.9,60.02,47.03,63.22,59.56,59.38,49.02,47.06,34.9,42.64,55.72,66.73,59.72,95.02,89.79,47.06,47.06,55.72,52.76,68.74,47.75,69.53,38.16,62.87,61.97,59.61,59.04,38.16,35.41,72.14,Daily (1 year),15 Mar 24 (Fri)
2024-03-15,95.02,34.9,60.02,47.03,63.22,59.56,59.38,49.02,47.06,34.9,42.64,55.72,66.73,59.72,95.02,89.79,47.06,47.06,55.72,52.76,68.74,47.75,69.53,38.16,62.87,61.97,59.61,59.04,38.16,35.41,72.14,Daily (3 months),15 Mar 24 (Fri)
2024-03-16,81.08,30.06,54.88,52.54,66.36,57.79,56.49,39.34,47.36,32.25,52.45,51.23,68.28,56.03,79.28,81.08,47.36,47.36,51.23,54.79,60.13,45.5,70.56,30.06,66.36,57.89,55.39,56.73,31.19,32.25,68.7,Daily (1 year),16 Mar 24 (Sat)
2024-03-16,81.08,30.06,54.88,52.54,66.36,57.79,56.49,39.34,47.36,32.25,52.45,51.23,68.28,56.03,79.28,81.08,47.36,47.36,51.23,54.79,60.13,45.5,70.56,30.06,66.36,57.89,55.39,56.73,31.19,32.25,68.7,Daily (3 months),16 Mar 24 (Sat)
2024-03-17,89.75,29.23,59.0,56.52,58.83,58.76,60.53,56.79,51.58,50.18,46.71,61.78,63.54,59.66,89.75,75.98,51.58,51.58,61.78,61.11,62.42,52.45,61.51,29.23,58.83,61.66,59.97,58.59,29.26,48.71,60.36,Daily (1 year),17 Mar 24 (Sun)
2024-03-17,89.75,29.23,59.0,56.52,58.83,58.76,60.53,56.79,51.58,50.18,46.71,61.78,63.54,59.66,89.75,75.98,51.58,51.58,61.78,61.11,62.42,52.45,61.51,29.23,58.83,61.66,59.97,58.59,29.26,48.71,60.36,Daily (3 months),17 Mar 24 (Sun)
2024-03-18,93.8,54.9,81.87,72.13,77.34,82.08,82.78,72.48,86.57,54.9,66.75,81.58,75.75,83.49,72.42,92.85,86.57,86.57,81.58,77.91,73.77,56.61,93.8,59.19,80.93,78.22,84.12,81.75,61.54,60.05,82.07,Daily (1 year),18 Mar 24 (Mon)
2024-03-18,93.8,54.9,81.87,72.13,77.34,82.08,82.78,72.48,86.57,54.9,66.75,81.58,75.75,83.49,72.42,92.85,86.57,86.57,81.58,77.91,73.77,56.61,93.8,59.19,80.93,78.22,84.12,81.75,61.54,60.05,82.07,Daily (3 months),18 Mar 24 (Mon)
2024-03-19,128.64,56.9,81.76,73.29,83.46,81.76,82.36,75.92,97.15,57.75,68.72,81.74,83.98,82.82,128.64,93.68,97.15,97.15,81.74,77.87,82.69,56.9,89.81,64.36,83.46,83.52,83.34,81.53,65.04,60.18,84.5,Daily (1 year),19 Mar 24 (Tue)
2024-03-19,128.64,56.9,81.76,73.29,83.46,81.76,82.36,75.92,97.15,57.75,68.72,81.74,83.98,82.82,128.64,93.68,97.15,97.15,81.74,77.87,82.69,56.9,89.81,64.36,83.46,83.52,83.34,81.53,65.04,60.18,84.5,Daily (3 months),19 Mar 24 (Tue)
2024-03-20,129.01,55.49,85.45,81.68,66.19,80.49,87.3,91.35,129.01,65.28,59.28,91.35,65.49,86.07,116.38,100.48,129.01,129.01,91.35,89.48,74.34,67.15,95.05,55.49,66.19,79.16,86.17,83.9,55.49,71.43,90.58,Daily (1 year),20 Mar 24 (Wed)
2024-03-20,129.01,55.49,85.45,81.68,66.19,80.49,87.3,91.35,129.01,65.28,59.28,91.35,65.49,86.07,116.38,100.48,129.01,129.01,91.35,89.48,74.34,67.15,95.05,55.49,66.19,79.16,86.17,83.9,55.49,71.43,90.58,Daily (3 months),20 Mar 24 (Wed)
2024-03-21,105.87,35.49,78.75,67.9,73.69,83.74,79.65,77.63,105.87,81.72,52.97,80.56,74.96,77.61,82.3,95.6,105.87,105.87,80.56,77.19,73.55,66.68,88.89,35.49,73.69,75.75,78.78,80.01,35.49,71.01,83.28,Daily (1 year),21 Mar 24 (Thu)
2024-03-21,105.87,35.49,78.75,67.9,73.69,83.74,79.65,77.63,105.87,81.72,52.97,80.56,74.96,77.61,82.3,95.6,105.87,105.87,80.56,77.19,73.55,66.68,88.89,35.49,73.69,75.75,78.78,80.01,35.49,71.01,83.28,Daily (3 months),21 Mar 24 (Thu)
2024-03-22,94.58,20.98,66.74,55.7,66.33,66.36,69.25,49.85,70.43,47.02,35.01,69.43,70.48,68.72,71.7,94.58,70.43,70.43,69.43,67.27,67.82,50.74,83.02,20.98,66.33,67.36,69.49,66.08,21.5,47.02,76.09,Daily (1 year),22 Mar 24 (Fri)
2024-03-22,94.58,20.98,66.74,55.7,66.33,66.36,69.25,49.85,70.43,47.02,35.01,69.43,70.48,68.72,71.7,94.58,70.43,70.43,69.43,67.27,67.82,50.74,83.02,20.98,66.33,67.36,69.49,66.08,21.5,47.02,76.09,Daily (3 months),22 Mar 24 (Fri)
2024-03-23,80.34,1.88,37.23,19.31,44.12,39.62,39.14,31.74,45.43,35.09,9.31,35.67,55.34,41.21,22.75,80.34,45.43,45.43,35.67,30.95,40.89,40.3,77.6,1.88,44.12,39.65,42.37,38.03,1.88,35.09,56.24,Daily (1 year),23 Mar 24 (Sat)
2024-03-23,80.34,1.88,37.23,19.31,44.12,39.62,39.14,31.74,45.43,35.09,9.31,35.67,55.34,41.21,22.75,80.34,45.43,45.43,35.67,30.95,40.89,40.3,77.6,1.88,44.12,39.65,42.37,38.03,1.88,35.09,56.24,Daily (3 months),23 Mar 24 (Sat)
2024-03-24,96.65,7.81,28.78,22.1,33.13,32.32,30.77,47.13,57.08,50.36,18.45,27.14,44.38,33.14,96.65,55.77,57.08,57.08,27.14,25.46,34.52,52.32,68.69,7.81,33.13,36.2,33.36,31.93,8.14,50.36,26.07,Daily (1 year),24 Mar 24 (Sun)
2024-03-24,96.65,7.81,28.78,22.1,33.13,32.32,30.77,47.13,57.08,50.36,18.45,27.14,44.38,33.14,96.65,55.77,57.08,57.08,27.14,25.46,34.52,52.32,68.69,7.81,33.13,36.2,33.36,31.93,8.14,50.36,26.07,Daily (3 months),24 Mar 24 (Sun)
2024-03-25,98.55,20.16,83.88,70.88,71.1,82.48,85.55,85.28,93.24,91.8,45.72,85.28,61.88,85.9,95.18,98.55,93.24,93.24,85.28,80.82,68.84,80.93,96.69,20.16,71.1,73.7,86.73,82.43,22.42,84.75,80.52,Daily (1 year),25 Mar 24 (Mon)
